id,curve_component,tenor,tenor_value,tenor_unit,rating,sector,source_name,product_variant_name,created_by,modified_by,created_date,modified_date,active_from,active_to,is_active_flag
1351,FIMMDA_PSU_FI_BANKS_1Y_AA+,1Y,1.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1352,FIMMDA_PSU_FI_BANKS_2Y_AA+,2Y,2.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1353,FIMMDA_PSU_FI_BANKS_3Y_AA+,3Y,3.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1354,FIMMDA_PSU_FI_BANKS_4Y_AA+,4Y,4.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1355,FIMMDA_PSU_FI_BANKS_5Y_AA+,5Y,5.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1356,FIMMDA_PSU_FI_BANKS_6Y_AA+,6Y,6.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1357,FIMMDA_PSU_FI_BANKS_7Y_AA+,7Y,7.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1358,FIMMDA_PSU_FI_BANKS_8Y_AA+,8Y,8.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1359,FIMMDA_PSU_FI_BANKS_9Y_AA+,9Y,9.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1360,FIMMDA_PSU_FI_BANKS_10Y_AA+,10Y,10.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1361,FIMMDA_PSU_FI_BANKS_15Y_AA+,15Y,15.0,Y,AA+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1362,FIMMDA_CB_PSU_FI_BANKS_4Y_BBB,4Y,4.0,Y,BBB,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1363,FIMMDA_CB_PSU_FI_BANKS_6Y_BBB,6Y,6.0,Y,BBB,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1364,FIMMDA_CB_PSU_FI_BANKS_8Y_BBB,8Y,8.0,Y,BBB,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1365,FIMMDA_CB_PSU_FI_BANKS_9Y_BBB,9Y,9.0,Y,BBB,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1366,FIMMDA_PSU_FI_BANKS_0.5Y_BBB-,6M,6.0,M,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1367,FIMMDA_PSU_FI_BANKS_1Y_BBB-,1Y,1.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1368,FIMMDA_PSU_FI_BANKS_2Y_BBB-,2Y,2.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1369,FIMMDA_PSU_FI_BANKS_3Y_BBB-,3Y,3.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1370,FIMMDA_PSU_FI_BANKS_4Y_BBB-,4Y,4.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1371,FIMMDA_PSU_FI_BANKS_5Y_BBB-,5Y,5.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1372,FIMMDA_PSU_FI_BANKS_6Y_BBB-,6Y,6.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1373,FIMMDA_PSU_FI_BANKS_7Y_BBB-,7Y,7.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1374,FIMMDA_PSU_FI_BANKS_8Y_BBB-,8Y,8.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1375,FIMMDA_PSU_FI_BANKS_9Y_BBB-,9Y,9.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1376,FIMMDA_PSU_FI_BANKS_10Y_BBB-,10Y,10.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1377,FIMMDA_PSU_FI_BANKS_15Y_BBB-,15Y,15.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1378,FIMMDA_PSU_FI_BANKS_0.5Y_BBB+,6M,6.0,M,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1379,FIMMDA_PSU_FI_BANKS_1Y_BBB+,1Y,1.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1380,FIMMDA_PSU_FI_BANKS_2Y_BBB+,2Y,2.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1381,FIMMDA_PSU_FI_BANKS_3Y_BBB+,3Y,3.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1382,FIMMDA_PSU_FI_BANKS_4Y_BBB+,4Y,4.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1383,FIMMDA_PSU_FI_BANKS_5Y_BBB+,5Y,5.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1384,FIMMDA_PSU_FI_BANKS_6Y_BBB+,6Y,6.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1385,FIMMDA_PSU_FI_BANKS_7Y_BBB+,7Y,7.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1386,FIMMDA_PSU_FI_BANKS_8Y_BBB+,8Y,8.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1387,FIMMDA_PSU_FI_BANKS_9Y_BBB+,9Y,9.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1388,FIMMDA_PSU_FI_BANKS_10Y_BBB+,10Y,10.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1389,FIMMDA_PSU_FI_BANKS_15Y_BBB+,15Y,15.0,Y,BBB+,PSU_FI_BANKS,FIMMDA,None,revolutio_admin2.antarescentral,revolutio_admin2.antarescentral,2024-11-18 23:09:56,2024-11-18 23:09:56,2024-11-18 23:09:56,2099-07-05 05:30:00,Yes
1390,FIMMDA_CORP_0.5Y_BBB-,0.5Y,0.5,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1391,FIMMDA_CORP_1Y_BBB-,1Y,1.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1392,FIMMDA_CORP_2Y_BBB-,2Y,2.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1393,FIMMDA_CORP_3Y_BBB-,3Y,3.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1394,FIMMDA_CORP_4Y_BBB-,4Y,4.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1395,FIMMDA_CORP_5Y_BBB-,5Y,5.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1396,FIMMDA_CORP_6Y_BBB-,6Y,6.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1397,FIMMDA_CORP_7Y_BBB-,7Y,7.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1398,FIMMDA_CORP_8Y_BBB-,8Y,8.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1399,FIMMDA_CORP_9Y_BBB-,9Y,9.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1400,FIMMDA_CORP_10Y_BBB-,10Y,10.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1401,FIMMDA_CORP_15Y_BBB-,15Y,15.0,Y,BBB-,PSU_FI_BANKS,FIMMDA,None,revolutio_admin.antarescentral,revolutio_admin.antarescentral,2024-11-20 11:49:58,2024-11-20 11:49:58,2024-11-20 11:49:58,2099-07-05 05:30:00,Yes
1402,ABK_CreditSpreadCurve_1Y_AA,1Y,1.0,Y,AA,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1403,ABK_CreditSpreadCurve_1Y_A,1Y,1.0,Y,A,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1404,ABK_CreditSpreadCurve_1Y_BBB,1Y,1.0,Y,BBB,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1405,ABK_CreditSpreadCurve_1Y_BB,1Y,1.0,Y,BB,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1406,ABK_CreditSpreadCurve_1Y_B,1Y,1.0,Y,B,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1407,ABK_CreditSpreadCurve_5Y_AA,5Y,5.0,Y,AA,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1408,ABK_CreditSpreadCurve_5Y_A,5Y,5.0,Y,A,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1409,ABK_CreditSpreadCurve_5Y_BBB,5Y,5.0,Y,BBB,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1410,ABK_CreditSpreadCurve_5Y_BB,5Y,5.0,Y,BB,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
1411,ABK_CreditSpreadCurve_5Y_B,5Y,5.0,Y,B,Kuwait,Kuwait,Fixed Coupon Bonds,abhi.antarescentral,abhi.antarescentral,2025-01-17 16:17:58,2025-01-17 16:17:58,2025-01-17 16:17:58,2099-07-05 05:30:00,Yes
790,FIMMDA_CB_PSU_FI_0.5Y_A-,0.5Y,0.5,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
791,FIMMDA_CB_PSU_FI_1Y_A-,1Y,1.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
792,FIMMDA_CB_PSU_FI_2Y_A-,2Y,2.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
793,FIMMDA_CB_PSU_FI_3Y_A-,3Y,3.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
794,FIMMDA_CB_PSU_FI_4Y_A-,4Y,4.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
795,FIMMDA_CB_PSU_FI_5Y_A-,5Y,5.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
796,FIMMDA_CB_PSU_FI_6Y_A-,6Y,6.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
797,FIMMDA_CB_PSU_FI_7Y_A-,7Y,7.0,Y,A-,PSU_FI_BANKS,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1183,FIMMDA_CB_CORP_5Y_A-,5Y,5.0,Y,A-,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1184,FIMMDA_CB_CORP_6Y_A-,6Y,6.0,Y,A-,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1185,FIMMDA_CB_CORP_7Y_A-,7Y,7.0,Y,A-,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1186,FIMMDA_CB_CORP_8Y_A-,8Y,8.0,Y,A-,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1187,FIMMDA_CB_CORP_9Y_A-,9Y,9.0,Y,A-,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1188,FIMMDA_CB_CORP_10Y_A-,10Y,10.0,Y,A-,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1189,FIMMDA_CB_CORP_15Y_A-,15Y,15.0,Y,A-,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1190,FIMMDA_CB_CORP_0.5Y_BBB+,0.5Y,0.5,Y,BBB+,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1191,FIMMDA_CB_CORP_1Y_BBB+,1Y,1.0,Y,BBB+,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1192,FIMMDA_CB_CORP_2Y_BBB+,2Y,2.0,Y,BBB+,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1193,FIMMDA_CB_CORP_3Y_BBB+,3Y,3.0,Y,BBB+,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
1194,FIMMDA_CB_CORP_4Y_BBB+,4Y,4.0,Y,BBB+,CORP,FIMMDA,None,alm_dev2.antarescentral,alm_dev2.antarescentral,2024-10-04 16:46:29,2024-10-04 16:46:29,2024-10-04 16:46:29,2099-07-05 00:00:00,Yes
