id,reporting_date,product_variant_code,product_variant_name,start_tenor,start_tenor_unit,end_tenor,end_tenor_unit,percentage,scenario_analysis_id,cashflow_frequency,percentage_type,effective_from_date,effective_to_date,is_active_flag,created_by,created_date,modified_by,modified_date,active_from,active_to,npa_category
827,2023-10-31,PA,Preshipment - Availed,1,Days,7,Days,13.0,None,Daily,Behavioural withdrawl,None,None,Yes,tushar.antarescentral,2024-12-26 14:05:35,tushar.antarescentral,2024-12-26 14:05:35,2024-12-26 14:05:35,2099-07-05 05:30:00,None
651,2021-09-30,BILLS-P,Bills payable,2,Weeks,2,Months,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural payment,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
531,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,15,Days,30,Days,6.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
532,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,31,Days,2,Months,1.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
533,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,2,Months,3,Months,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
534,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,3,Months,6,Months,43.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
535,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,6,Months,1,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
536,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,1,Year,3,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
537,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,3,Year,5,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
538,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,5,Year,7,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
539,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,7,Year,10,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
540,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,10,Year,15,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
541,2023-10-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,15,Year,100,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
542,2023-10-31,CA-EEFC,Current Account Deposits - EEFC,0,Days,1,Days,100.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
543,2023-10-31,CA-RFC,Current Account Deposits - RFC,0,Days,1,Days,100.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
544,2020-12-31,CA,Current Account Deposits,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
545,2020-12-31,CA,Current Account Deposits,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
546,2020-12-31,CA,Current Account Deposits,3,Days,2,Weeks,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
547,2020-12-31,CA,Current Account Deposits,2,Weeks,2,Months,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
548,2020-12-31,SA,Savings Account Deposits,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
549,2020-12-31,SA,Savings Account Deposits,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
550,2020-12-31,SA,Savings Account Deposits,3,Days,14,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
551,2020-12-31,SA,Savings Account Deposits,14,Days,60,Days,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
552,2020-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,0,Months,6,Months,5.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
553,2020-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,6,Months,1,Year,10.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
554,2020-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,1,Year,2,Year,50.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
555,2020-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,2,Year,3,Year,35.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
556,2020-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
557,2020-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
558,2020-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,3,Days,2,Weeks,10.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
559,2020-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,2,Weeks,2,Months,60.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
560,2020-12-31,SA,Savings Account Deposits,0,Months,6,Months,10.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
561,2020-12-31,SA,Savings Account Deposits,6,Months,1,Year,5.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
562,2020-12-31,SA,Savings Account Deposits,1,Year,2,Year,50.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
563,2020-12-31,SA,Savings Account Deposits,2,Year,3,Year,35.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
564,2020-12-31,CA,Current Account Deposits,0,Months,6,Months,10.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
565,2020-12-31,CA,Current Account Deposits,6,Months,1,Year,5.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
566,2020-12-31,CA,Current Account Deposits,1,Year,2,Year,50.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
567,2020-12-31,CA,Current Account Deposits,2,Year,3,Year,35.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
568,2020-12-31,BG,Bank Guarantees,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
569,2020-12-31,BG,Bank Guarantees,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
570,2020-12-31,BG,Bank Guarantees,3,Days,2,Weeks,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
571,2020-12-31,BG,Bank Guarantees,2,Weeks,2,Months,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
572,2020-12-31,BG-CR,Bank Guarantees - Conditionally revocable,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
573,2020-12-31,BG-CR,Bank Guarantees - Conditionally revocable,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
574,2020-12-31,BG-CR,Bank Guarantees - Conditionally revocable,3,Days,14,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
575,2020-12-31,BG-CR,Bank Guarantees - Conditionally revocable,14,Days,60,Days,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
576,2020-12-31,BG-R,Revocable Bank Guarantees,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
577,2020-12-31,BG-R,Revocable Bank Guarantees,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
578,2020-12-31,BG-R,Revocable Bank Guarantees,3,Days,14,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
579,2020-12-31,BG-R,Revocable Bank Guarantees,14,Days,60,Days,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
580,2021-09-30,CA,Current Account Deposits,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
581,2021-09-30,CA,Current Account Deposits,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
582,2021-09-30,CA,Current Account Deposits,3,Days,2,Weeks,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
583,2021-09-30,CA,Current Account Deposits,2,Weeks,2,Months,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
584,2021-09-30,SA,Savings Account Deposits,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
585,2021-09-30,SA,Savings Account Deposits,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
586,2021-09-30,SA,Savings Account Deposits,3,Days,14,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
587,2021-09-30,SA,Savings Account Deposits,14,Days,60,Days,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
588,2021-09-30,CCOD-Availed,Cash Credit and Overdrafts - Availed,0,Months,6,Months,10.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
589,2021-09-30,CCOD-Availed,Cash Credit and Overdrafts - Availed,6,Months,1,Year,5.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
590,2021-09-30,CCOD-Availed,Cash Credit and Overdrafts - Availed,1,Year,2,Year,50.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
591,2021-09-30,CCOD-Availed,Cash Credit and Overdrafts - Availed,2,Year,3,Year,35.0,SCNR_BehavioralNMDAdj_001,Monthly,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
592,2021-09-30,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
593,2021-09-30,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
594,2021-09-30,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,3,Days,2,Weeks,10.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
595,2021-09-30,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,2,Weeks,2,Months,60.0,SCNR_BehavioralNMDAdj_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
596,2021-09-30,SA,Savings Account Deposits,0,Months,6,Months,10.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
597,2021-09-30,SA,Savings Account Deposits,6,Months,1,Year,5.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
598,2021-09-30,SA,Savings Account Deposits,1,Year,2,Year,50.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
599,2021-09-30,SA,Savings Account Deposits,2,Year,3,Year,35.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
600,2021-09-30,CA,Current Account Deposits,0,Months,6,Months,10.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
601,2021-09-30,CA,Current Account Deposits,6,Months,1,Year,5.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
602,2021-09-30,CA,Current Account Deposits,1,Year,2,Year,50.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
603,2021-09-30,CA,Current Account Deposits,2,Year,3,Year,35.0,SCNR_BehavioralNMDAdj_001,Monthly,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
604,2021-09-30,BG,Bank Guarantees,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
605,2021-09-30,BG,Bank Guarantees,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
606,2021-09-30,BG,Bank Guarantees,3,Days,2,Weeks,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
607,2021-09-30,BG,Bank Guarantees,2,Weeks,2,Months,60.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
608,2021-09-30,BG-CR,Bank Guarantees - Conditionally revocable,0,Days,1,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
609,2021-09-30,BG-CR,Bank Guarantees - Conditionally revocable,1,Days,3,Days,20.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
610,2021-09-30,BG-CR,Bank Guarantees - Conditionally revocable,3,Days,14,Days,10.0,SCNR_BehavioralNMDAdj_001,Daily,Behavioural devolvement,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
